Date,Return
03/04/2010,-0.000597795913395704
03/05/2010,0.000836863138297783
03/08/2010,0.000603780001205534
03/09/2010,0.000987185135828739
03/10/2010,6.83779601844403e-05
03/11/2010,-0.00105664860162824
03/12/2010,0.00030274466171476
03/15/2010,-0.000491246871081708
03/16/2010,0.000605663202472462
03/17/2010,0.000138870300776306
03/18/2010,0.000404160004328302
03/19/2010,-0.00140068635392987
03/22/2010,0.00101256699339336
03/23/2010,-0.000337932346589298
03/24/2010,-0.00144732352582988
03/25/2010,0.00127280021008214
03/26/2010,0.000166008750368096
03/29/2010,0.0010035640351258
03/30/2010,6.82838813450548e-05
03/31/2010,0.000416418811024277
04/01/2010,-0.000216195745947223
04/05/2010,-0.00127711731806379
04/06/2010,-0.000328943230183842
04/07/2010,0.00271882634760523
04/08/2010,0.00107372380816195
04/09/2010,0.00108401287252002
04/12/2010,0.000468025906200209
04/13/2010,0.000512886574603133
04/14/2010,0.00205182063080223
04/15/2010,0.00189362218348399
04/16/2010,-0.000359854663955939
04/19/2010,-0.00136100783753601
04/20/2010,0.00198053430812739
04/21/2010,0.000134954288216083
04/22/2010,-0.00189850640952904
04/23/2010,0.000118935780436091
04/26/2010,0.000202821225801619
04/27/2010,-0.00185515781647705
04/28/2010,0.00074060558843847
04/29/2010,0.000292993477578607
04/30/2010,0.000213232075181535
05/03/2010,-0.000741902983221965
05/04/2010,0.000969727739420279
05/05/2010,-0.00271338168086754
05/06/2010,-0.0116874288403098
05/07/2010,0.00101780296211107
05/10/2010,0.00954416841324113
05/11/2010,0.0026549992975009
05/12/2010,-0.00136426901415876
05/13/2010,0.000971343160333316
05/14/2010,-0.000358594423357061
05/17/2010,-0.00159714732477545
05/18/2010,0.000956649612039673
05/19/2010,-0.00197736171922636
05/20/2010,-0.00450911222727657
05/21/2010,0.00265591685250044
05/24/2010,0.00177736951231267
05/25/2010,-0.00191868158409625
05/26/2010,-0.00266485613579159
05/27/2010,0.00141970859027829
05/28/2010,0.00347450079652334
06/01/2010,0.00254877513964313
06/02/2010,-0.00267939130504535
06/03/2010,-0.00214326340869964
06/04/2010,0.00848930575084728
06/07/2010,-0.000421870454127671
06/08/2010,-0.00313006951237793
06/09/2010,-0.000356148701815218
06/10/2010,-0.00339181508767783
06/11/2010,0.00676772711768003
06/14/2010,-0.00221866589699315
06/15/2010,0.00261706167522791
06/16/2010,0.00346043876711177
06/17/2010,0.00416079402303082
06/18/2010,0.00184160147090395
06/21/2010,0.000621381251688202
06/22/2010,0.00201513354676952
06/23/2010,0.00329564444785824
06/24/2010,-0.00477278253759883
06/25/2010,0.0026292402465784
06/28/2010,0.00542845821649274
06/29/2010,0.00158907967703326
06/30/2010,0.00296973930138655
07/01/2010,0.00111673336868368
07/02/2010,-0.00347537728766745
07/06/2010,0.00519603777823741
07/07/2010,-0.00336442118663904
07/08/2010,-0.00152316911895722
07/09/2010,-0.00292902474158541
07/12/2010,-0.000640050204050779
07/13/2010,-0.0015067154482985
07/14/2010,0.00448517915594193
07/15/2010,0.00594744064826669
07/16/2010,0.00235103768146883
07/19/2010,-0.00149008080587121
07/20/2010,0.00275350681537767
07/21/2010,0.00997761480094139
07/22/2010,-0.00383845822544848
07/23/2010,-0.00480563377774523
07/26/2010,0.0012394549957826
07/27/2010,-0.00336193263000317
07/28/2010,0.000896746907948387
07/29/2010,0.000929421107060735
07/30/2010,0.00860098711495971
08/02/2010,-9.84013474735201e-05
08/03/2010,0.00154611040025388
08/04/2010,-0.00164293569828433
08/05/2010,0.00152220442628792
08/06/2010,0.00152454396094903
08/09/2010,-0.000365998795180067
08/10/2010,0.000822233689473428
08/11/2010,0.000530811222068994
08/12/2010,-0.00100028949958442
08/13/2010,0.00154792453966923
08/16/2010,0.0040127613191836
08/17/2010,0.000326019732738825
08/18/2010,0.000234894119049089
08/19/2010,0.0019066437946933
08/20/2010,0.000305823927029936
08/23/2010,1.23516103345267e-05
08/24/2010,0.00132174379820604
08/25/2010,-0.00112636245794207
08/26/2010,0.000123879893090706
08/27/2010,-0.00365185192104978
08/30/2010,0.00287262708081149
08/31/2010,0.00164098411853741
09/01/2010,-0.00052672657563968
09/02/2010,-0.00164028225200985
09/03/2010,-8.13065197673435e-05
09/07/2010,0.000319975297198294
09/08/2010,-0.00514006132474754
09/09/2010,-0.00151459148627642
09/10/2010,-0.00411865013303714
09/13/2010,0.00410321832113381
09/14/2010,0.00238300484957388
09/15/2010,-0.000982198933712652
09/16/2010,-0.00333546277827168
09/17/2010,-9.9449152122344e-05
09/20/2010,0.000642137680628929
09/21/2010,0.00611080875313652
09/22/2010,0.00212784324868709
09/23/2010,0.00157232768952897
09/24/2010,-0.00183864602020989
09/27/2010,0.00466098288996242
09/28/2010,0.00351712609971888
09/29/2010,0.00108043890386011
09/30/2010,0.00126538371888341
10/01/2010,0.000197465509710559
10/04/2010,0.000700341516542302
10/05/2010,0.00216612214995826
10/06/2010,0.00328178775719268
10/07/2010,0.00111412003460765
10/08/2010,0.00160843301246216
10/11/2010,0.00326047377552618
10/12/2010,-0.000852245339683533
10/13/2010,0.004266095183598
10/14/2010,-0.00200224196321164
10/15/2010,-0.00155370204607341
10/18/2010,-0.000950050155254067
10/19/2010,-0.00312765362892575
10/20/2010,0.00338978778633403
10/21/2010,-0.00217702723180635
10/22/2010,0.0016800341325689
10/25/2010,0.00433265919457648
10/26/2010,-0.00169941387472683
10/27/2010,-0.00260026443299743
10/28/2010,0.00263138100207261
10/29/2010,0.0025145100595656
11/01/2010,-0.00260799658786426
11/02/2010,0.00536257084308245
11/03/2010,0.00203870398376238
11/04/2010,0.00654255324146469
11/05/2010,-0.00205350249499792
11/08/2010,-0.00371230532169786
11/09/2010,-0.00581629107345816
11/10/2010,-0.00310050143738561
11/11/2010,-0.00258558221657801
11/12/2010,-0.00561946182235407
11/15/2010,-0.00521796087770365
11/16/2010,-0.00757567266824399
11/17/2010,0.00389790375963184
11/18/2010,0.00704205756042686
11/19/2010,-0.000693146715544657
11/22/2010,-0.00250349183586618
11/23/2010,-0.00548884552728901
11/24/2010,-0.00067991138801804
11/26/2010,-0.00106552488449163
11/29/2010,0.000453407463363087
11/30/2010,-0.00424315561061084
12/01/2010,0.000643319016123911
12/02/2010,0.00035041044008377
12/03/2010,0.00197493176670149
12/06/2010,-7.65788773388065e-05
12/07/2010,-0.000869474038994844
12/08/2010,-0.000655997618124737
12/09/2010,0.000176059571388221
12/10/2010,-0.00016105732028715
12/13/2010,-0.000279314311569578
12/14/2010,-9.95516772872573e-05
12/15/2010,-0.00104036092691495
12/16/2010,0.000944926400950896
12/17/2010,0.00109510872144436
12/20/2010,0.000966224296463425
12/21/2010,8.64451715261172e-05
12/22/2010,-0.000166008769049597
12/23/2010,-0.000813147233488243
12/27/2010,0.000900786905196016
12/28/2010,-0.00191445169877269
12/29/2010,0.00346507613661484
12/30/2010,-0.000736359952085652
12/31/2010,0.00137971046229524
01/03/2011,0.00342558799614445
01/04/2011,0.00396245846233989
01/05/2011,0.00294826838204987
01/06/2011,-0.000525556614773159
01/07/2011,-0.0014962372199594
01/10/2011,0.000884111346905359
01/11/2011,0.00208106829978827
01/12/2011,0.00209803447827905
01/13/2011,0.00155269932088409
01/14/2011,0.00214360158554561
01/18/2011,0.000651527351157588
01/19/2011,-0.00748174307184879
01/20/2011,-0.00110677639587675
01/21/2011,0.00187593948478137
01/24/2011,0.00438313314494732
01/25/2011,-0.00067166281661446
01/26/2011,0.00341396527558069
01/27/2011,0.00433518131389521
01/28/2011,-0.00962916282657988
01/31/2011,0.00076086160417721
02/01/2011,0.0110720096909867
02/02/2011,-0.00495788934291941
02/03/2011,0.00405300369353534
02/04/2011,0.00208654827247434
02/07/2011,0.00472015043139429
02/08/2011,-9.77480927990548e-05
02/09/2011,0.00216133076699343
02/10/2011,0.00331393875069486
02/11/2011,-0.00126591921232566
02/14/2011,0.00208163803698302
02/15/2011,-0.000732953679220105
02/16/2011,0.00547208715035841
02/17/2011,-0.000632727870499616
02/18/2011,0.00181598465808674
02/22/2011,-0.0129675513513662
02/23/2011,-0.00886683643862229
02/24/2011,-0.00129205330458204
02/25/2011,0.00947656364900307
02/28/2011,0.00295490380908325
03/01/2011,-0.00637006375782145
03/02/2011,0.00311379844620174
03/03/2011,0.00487524437057774
03/04/2011,-0.0035855938996
03/07/2011,-0.00109553315428923
03/08/2011,0.00302357708374235
03/09/2011,-0.00283230278113789
03/10/2011,-0.00856278355276885
03/11/2011,0.00382105626504248
03/14/2011,-0.00361907300477138
03/15/2011,-0.00625083810432447
03/16/2011,-0.00910287107226071
03/17/2011,0.00922553715921426
03/18/2011,0.00364723911106801
03/21/2011,0.00667122320836944
03/22/2011,-0.00109367284888573
03/23/2011,0.00106038650204088
03/24/2011,0.0029330539788841
03/25/2011,-0.000773966335163134
03/28/2011,0.000953988830055152
03/29/2011,0.00163157171175565
03/30/2011,0.00300683392404655
03/31/2011,-0.000622338899628039
04/01/2011,-0.00017102101350297
04/04/2011,0.00537417453311573
04/05/2011,-0.0025179409895606
04/06/2011,0.0002339972018921
04/07/2011,0.000987662550528512
04/08/2011,-0.00145870175073382
04/11/2011,-0.000804139199458209
04/12/2011,-0.00069356143310606
04/13/2011,0.00453812425901012
04/14/2011,-0.00286009680894639
04/15/2011,0.00311695797053813
04/18/2011,-0.00318274028382459
04/19/2011,0.00343109991826762
04/20/2011,0.00122751558360079
04/21/2011,0.0022829250348475
04/25/2011,-0.000287412658191211
04/26/2011,0.00253988004581562
04/27/2011,-0.00130708168022375
04/28/2011,0.00214259436608888
04/29/2011,0.00195203660232801
05/02/2011,0.000513601769092986
05/03/2011,0.00145554533275138
05/04/2011,0.00064152099999526
05/05/2011,2.44006911347405e-05
05/06/2011,0.00159133694274338
05/09/2011,0.000680563251030497
05/10/2011,-0.00029040486903209
05/11/2011,0.000588628430743698
05/12/2011,-0.000160545777809218
05/13/2011,-4.31898720293367e-05
05/16/2011,0.00164323187577575
05/17/2011,0.00182460891619374
05/18/2011,-0.000884817306986085
05/19/2011,-0.000213593301532478
05/20/2011,0.000342742841791033
05/23/2011,-0.00108574152692487
05/24/2011,-0.00101768717014028
05/25/2011,0.000526474567463575
05/26/2011,0.00065956406030776
05/27/2011,0.00156556616266879
05/31/2011,0.00260519003086479
06/01/2011,-0.000436753271579327
06/02/2011,-0.00166768916269566
06/03/2011,0.00156425371121527
06/06/2011,-0.000943509765118034
06/07/2011,0.000671257102727418
06/08/2011,0.00169881804519068
06/09/2011,-0.000724443571627265
06/10/2011,0.0014586771708387
06/13/2011,-0.00127583437152123
06/14/2011,-0.00154323109937327
06/15/2011,0.0019144644244018
06/16/2011,-0.00283360114576103
06/17/2011,3.74750695943948e-05
06/20/2011,0.00056946841166261
06/21/2011,0.00247719343096975
06/22/2011,-0.000673770127936901
06/23/2011,0.00050214884979094
06/24/2011,-0.000469120478493568
06/27/2011,-0.000777570169367525
06/28/2011,-0.000223876068493056
06/29/2011,-0.000654397747565705
06/30/2011,3.06481568508321e-05
07/01/2011,0.00283010499338165
07/05/2011,0.00121709444816198
07/06/2011,-0.00246812936221175
07/07/2011,3.35369463084767e-05
07/08/2011,0.00307447238022629
07/11/2011,0.00151773484619655
07/12/2011,-0.00295208919608281
07/13/2011,0.00227390054415366
07/14/2011,0.00083873702357673
07/15/2011,0.000235875288651988
07/18/2011,-0.00131669997376282
07/19/2011,0.000108449554929502
07/20/2011,0.00243152998703966
07/21/2011,0.000210448324831747
07/22/2011,0.00109267747496755
07/25/2011,-0.000448082672038885
07/26/2011,2.54271935880013e-05
07/27/2011,0.00166474928669147
07/28/2011,0.00500400899084963
07/29/2011,0.00725347524010322
08/01/2011,0.00649812789134252
08/02/2011,0.00863045154936515
08/03/2011,0.00190826229841012
08/04/2011,0.000310339467006981
08/05/2011,-0.00965625787074809
08/08/2011,-0.0116822417699228
08/09/2011,0.00627455855177494
08/10/2011,0.00996390827447891
08/11/2011,-0.015931977995015
08/12/2011,0.00328851153767906
08/15/2011,0.00827707030339209
08/16/2011,0.00349844421724099
08/17/2011,0.00739618236432116
08/18/2011,0.00193502511823795
08/19/2011,0.00318285244878247
08/22/2011,0.00199009542152973
08/23/2011,-0.00641399855764635
08/24/2011,-0.0065648235645438
08/25/2011,0.00237589687822393
08/26/2011,0.00367136974510718
08/29/2011,0.00162127504470666
08/30/2011,0.00175059261120225
08/31/2011,0.000315673085041768
09/01/2011,0.000434900611663513
09/02/2011,-0.000389144097837968
09/06/2011,0.000106330220779549
09/07/2011,0.000182693564220626
09/08/2011,0.000426711195727458
09/09/2011,-0.000220094373186486
09/12/2011,-0.000637588924657928
09/13/2011,-7.33924878987269e-05
09/14/2011,-0.000359514392091032
09/15/2011,3.0538349358622e-05
09/16/2011,-0.000148498026944277
09/19/2011,-7.94081354582588e-06
09/20/2011,-0.000281048217259605
09/21/2011,-0.00131901716780625
09/22/2011,-0.00144931480501054
09/23/2011,-0.00119770943156017
09/26/2011,-0.00100978236824378
09/27/2011,0.000441802589078444
09/28/2011,-0.000719966997923871
09/29/2011,0.000395537190090556
09/30/2011,-0.000734205208443139
10/03/2011,0.0275199899504921
10/04/2011,-0.0126807132653924
10/05/2011,-0.00719893479760281
10/06/2011,-0.0184574638164517
10/07/2011,-0.00738754792824459
10/10/2011,-0.0141237989105171
10/11/2011,-0.0033456294820684
10/12/2011,-0.0145464078991993
10/13/2011,0.00995718914964616
10/14/2011,-0.0145291052199021
10/17/2011,0.017288298396245
10/18/2011,-0.00621118453198599
10/19/2011,-0.000347166036215096
10/20/2011,-0.00712059273224863
10/21/2011,-0.0105824684517776
10/24/2011,0.00167950390435578
10/25/2011,0.0254147315214606
10/26/2011,-0.0174698695350766
10/27/2011,-0.0338967799199233
10/28/2011,0.0105167403696311
10/31/2011,0.0396554676859324
11/01/2011,0.0131649244151355
11/02/2011,-0.00376073518580666
11/03/2011,-0.00444351584196601
11/04/2011,0.000517711407620691
11/07/2011,0.00145818070149439
11/08/2011,-0.00670798916914583
11/09/2011,0.00595164796830394
11/10/2011,-0.00969743819583047
11/11/2011,0.00127639410536973
11/14/2011,0.00678024135242072
11/15/2011,-0.0018553318385639
11/16/2011,0.00255312434345245
11/17/2011,0.0032627707825208
11/18/2011,0.00015277027197258
11/21/2011,-0.000441669511927034
11/22/2011,0.00423693440844408
11/23/2011,0.000287057913672895
11/25/2011,-0.00912548017593617
11/28/2011,0.00710090281747444
11/29/2011,-0.00385952045510307
11/30/2011,-0.00338523226504828
12/01/2011,-0.00187120893412474
12/02/2011,0.00768520272701445
12/05/2011,0.00392040464133903
12/06/2011,-0.00377590167544628
12/07/2011,0.00107470618279226
12/08/2011,-0.00149311053890167
12/09/2011,-0.0023776463845141
12/12/2011,-0.000726621332899469
12/13/2011,0.000283874711303422
12/14/2011,0.00428152689089223
12/15/2011,2.73555799574776e-05
12/16/2011,0.00593369347012573
12/19/2011,0.0018301228639872
12/20/2011,-0.00307521020181256
12/21/2011,-0.00512819020574928
12/22/2011,0.00600584145497107
12/23/2011,-0.00223244379847765
12/27/2011,0.00258025480887758
12/28/2011,0.00356092040241851
12/29/2011,0.00255957507437099
12/30/2011,0.0019108847491307
01/03/2012,-0.00272716541601448
01/04/2012,-0.00501030020106297
01/05/2012,-0.00289981663382266
01/06/2012,0.00262777124904212
01/09/2012,-0.000698394133386238
01/10/2012,0.00232530623141192
01/11/2012,0.00417076462745292
01/12/2012,-0.000562079188717979
01/13/2012,0.00393680130923624
01/17/2012,0.00137776889246055
01/18/2012,-0.00141291096153817
01/19/2012,-0.00372274282764296
01/20/2012,-0.00349360769768525
01/23/2012,5.58319894656822e-05
01/24/2012,0.00116806888313059
01/25/2012,0.00440351953844331
01/26/2012,0.00648828056120032
01/27/2012,-0.000648130830543492
01/30/2012,0.00456137392750411
01/31/2012,0.00466255097781199
02/01/2012,0.00219211396986352
02/02/2012,0.00154662636211023
02/03/2012,0.000928383216693751
02/06/2012,0.00261762424641421
02/07/2012,-0.00426174730827078
02/08/2012,9.50241585986333e-05
02/09/2012,5.66770049077459e-05
02/10/2012,0.000263741392781958
02/13/2012,0.0025019485252904
02/14/2012,0.00109787038630138
02/15/2012,-0.00385453222412535
02/16/2012,0.00327284244872117
02/17/2012,-0.000778868048513126
02/21/2012,-0.0025415994371204
02/22/2012,0.00259926169392322
02/23/2012,0.00325846913512717
02/24/2012,0.00112121440121804
02/27/2012,0.00274566797041431
02/28/2012,0.00229455310817617
02/29/2012,-0.0015341319591673
03/01/2012,-0.000606728671556866
03/02/2012,0.000727762166860879
03/05/2012,-0.00387701282476116
03/06/2012,-0.00500577005151148
03/07/2012,0.000592567684029488
03/08/2012,0.00313202741919461
03/09/2012,0.0012424817025567
03/12/2012,-0.000892476449177781
03/13/2012,0.00270649656700339
03/14/2012,-0.007496878112628
03/15/2012,-0.00105499038517498
03/16/2012,-0.000250593741446314
03/19/2012,-0.000989235249225784
03/20/2012,-0.000373821784726114
03/21/2012,0.00179355952454618
03/22/2012,-0.000907366673464916
03/23/2012,0.000833218065435348
03/26/2012,0.0032198175616911
03/27/2012,0.000838934919982659
03/28/2012,-0.00341405237261461
03/29/2012,0.00140567833109695
03/30/2012,-0.0034790179318116
04/02/2012,0.00401132253599257
04/03/2012,-0.00387557929818827
04/04/2012,-0.00504158934872034
04/05/2012,8.55133938286734e-05
04/09/2012,0.000323026390088188
04/10/2012,-0.00688938441672893
04/11/2012,0.0027070178477866
04/12/2012,0.00660213183701419
04/13/2012,-0.00267316512771776
04/16/2012,0.00148819179840509
04/17/2012,0.00213636562694508
04/18/2012,-0.00133360583876907
04/19/2012,0.00132195006320712
04/20/2012,0.00039291971017974
04/23/2012,-0.00357436562386315
04/24/2012,0.000392532741138929
04/25/2012,0.00335760566694088
04/26/2012,0.00488362871131076
04/27/2012,-0.00143215231023042
04/30/2012,0.000309810969554958
05/01/2012,0.00105300987225299
05/02/2012,0.00210375967683141
05/03/2012,0.00384887765215036
05/04/2012,-0.000348556417372081
05/07/2012,0.0010459893626753
05/08/2012,-0.00174152365008118
05/09/2012,-0.00488485330836774
05/10/2012,-0.00140253627845655
05/11/2012,0
05/14/2012,-0.00877811862933509
05/15/2012,-0.0070089200862512
05/16/2012,-0.000716613647058884
05/17/2012,-0.00501971064452256
05/18/2012,-0.00324324022410838
05/21/2012,0.00578454140331219
05/22/2012,0.00143781823173605
05/23/2012,-0.00538408844517513
05/24/2012,-0.00108261007647603
05/25/2012,-0.0018063974476451
05/29/2012,0.00144770555108287
05/30/2012,0.000361437618126015
05/31/2012,0.000722568158606496
06/01/2012,0.00559710768439592
06/04/2012,-0.00063270455543829
06/05/2012,-0.0030366585914412
06/06/2012,-0.00237392630977784
06/07/2012,0.00298091023157809
06/08/2012,0.00141846037108739
06/11/2012,0.00199926187765942
06/12/2012,-0.00100722601551917
06/13/2012,0.00492258023889303
06/14/2012,0.00100372991326347
06/15/2012,0.00482219398226502
06/18/2012,0.003816313268316
06/19/2012,-0.00426068070811558
06/20/2012,0.00170397337377715
06/21/2012,0.00356678607631356
06/22/2012,-0.00711965805195125
06/25/2012,0.00650027900989913
06/26/2012,-0.00217970913925258
06/27/2012,0.00275481447859072
06/28/2012,0.000740993414664937
06/29/2012,-0.000814773985628237
07/02/2012,0.00591087356632669
07/03/2012,0.00014851928292714
07/05/2012,0.000980101768616626
07/06/2012,0.00332685105811881
07/09/2012,0.00355025620962901
07/10/2012,0.000766945710559019
07/11/2012,0.00418851002226095
07/12/2012,0.00258520303063658
07/13/2012,0.00322237537603498
07/16/2012,0.00379682032145356
07/17/2012,-0.000254162857587836
07/18/2012,0.00132421374758929
07/19/2012,-0.000253777482956519
07/20/2012,0.00213468676347572
07/23/2012,-0.000297572178670547
07/24/2012,-1.97692455796705e-05
07/25/2012,0.000445467535680644
07/26/2012,0.00112808179837476
07/27/2012,-0.00237349367603346
07/30/2012,0.00431366041086068
07/31/2012,0.00135410550824799
08/01/2012,-0.000176368137881466
08/02/2012,0.00110253045696362
08/03/2012,-0.000997543953478508
08/06/2012,0.00263498785230043
08/07/2012,-0.00480972334444751
08/08/2012,-0.00235786214804901
08/09/2012,-0.00139887566378749
08/10/2012,-0.000295700776585472
08/13/2012,0.00100598888402659
08/14/2012,-0.00431259386716965
08/15/2012,-0.00647748428497319
08/16/2012,-0.00386153778206821
08/17/2012,0.00132719491914113
08/20/2012,0.00125668721725769
08/21/2012,0.00320225278471264
08/22/2012,0.00678867316520981
08/23/2012,0.00253030159845946
08/24/2012,0.000261770522297589
08/27/2012,0.00198599042330927
08/28/2012,0.00126807314237865
08/29/2012,-0.00114135346874245
08/30/2012,0.0024009837884158
08/31/2012,0.00451390624017534
09/04/2012,0.00355566897209636
09/05/2012,9.28059908942291e-05
09/06/2012,0.000272992062691824
09/07/2012,0.00374108862282396
09/10/2012,0.00212410597318335
09/11/2012,0.0017143049746382
09/12/2012,0.000285636040708193
09/13/2012,-0.00103543183912036
09/14/2012,-0.00260841478999729
09/17/2012,-9.8871682837065e-05
09/18/2012,0.00226446802365943
09/19/2012,0.0011062866885041
09/20/2012,-0.000609379829829892
09/21/2012,0.000469997042787496
09/24/2012,-0.000381704260098648
09/25/2012,-0.00206023611887218
09/26/2012,0.000420833529858777
09/27/2012,0.00364645370445138
09/28/2012,0.00029837868712268
10/01/2012,0.00379229115006319
10/02/2012,0.00146078219454715
10/03/2012,0.00471727308831604
10/04/2012,-0.0012964635739019
10/05/2012,0.000340338985105326
10/08/2012,0.000265825296717148
10/09/2012,-0.00189196455301133
10/10/2012,0.00159766848584564
10/11/2012,0.00441588773995871
10/12/2012,0.00472852919324818
10/15/2012,0.00424509598158784
10/16/2012,0.00304995319423873
10/17/2012,0.000579585780280389
10/18/2012,-0.00126916131610988
10/19/2012,-0.00187517951797045
10/22/2012,-0.0012675650607562
10/23/2012,-0.00252510168964348
10/24/2012,0.000885409366885304
10/25/2012,-0.00160888236365697
10/26/2012,-0.00303776578990245
10/31/2012,0.00130749223083226
11/01/2012,0.00162679933800614
11/02/2012,-0.00215053763087703
11/05/2012,0.00242107878218323
11/06/2012,0.00331946708976716
11/07/2012,-0.00114845354965931
11/08/2012,-0.000956936194891678
11/09/2012,-0.000348582562315514
11/12/2012,0.000857319239535581
11/13/2012,-0.000357004468587774
11/14/2012,-0.0024237314934008
11/15/2012,-0.0017860242626565
11/16/2012,-0.00197113966763163
11/19/2012,0.00426262266466737
11/20/2012,0.00128901186934938
11/21/2012,-1.05558383176607e-05
11/23/2012,0.00173596702932977
11/26/2012,0.00226281553991248
11/27/2012,0.00134821296093612
11/28/2012,0.0021228606916972
11/29/2012,0.00203917249076047
11/30/2012,0.000354974697738264
12/03/2012,0.000850956369784717
12/04/2012,-9.01952019031205e-05
12/05/2012,0.000990984159898289
12/06/2012,0.00152700467005951
12/07/2012,-0.00240895519950224
12/10/2012,0.00185147956181897
12/11/2012,-0.00125389693760625
12/12/2012,-0.00149972856213365
12/13/2012,-0.000968354879142486
12/14/2012,0.00025183047692412
12/17/2012,-0.000817114589642842
12/18/2012,-0.00278895912322619
12/19/2012,0.0024444984041232
12/20/2012,0.00163315200939529
12/21/2012,0.00106110390533543
12/24/2012,-0.000224063871938851
12/26/2012,0.00166698758965311
12/27/2012,0.00104895319623588
12/28/2012,0.000237841714781029
12/31/2012,0.000200912899048777
01/02/2013,0.00171551708651307
01/03/2013,-0.00283346430224485
01/04/2013,0.00219987552247147
01/07/2013,-0.00270430889412399
01/08/2013,-0.0012444399542344
01/09/2013,-0.000271505789808058
01/10/2013,-0.00107607973069523
01/11/2013,-0.000729052425792465
01/14/2013,0.00102945605181382
01/15/2013,-0.000265701235101501
01/16/2013,-0.00118499211949563
01/17/2013,-0.00124901640237107
01/18/2013,0.00375584201534385
01/22/2013,-0.000848312055353184
01/23/2013,0.00108247882126444
01/24/2013,-0.000411688450075998
01/25/2013,-0.00214023445207412
01/28/2013,-0.00568944943074545
01/29/2013,-0.00268980667784147
01/30/2013,-0.00750768268436264
01/31/2013,-0.00318855008517238
02/01/2013,0.000687264324516601
02/04/2013,-0.000559981249109387
02/05/2013,0.000338399242007625
02/06/2013,0.000551483443120837
02/07/2013,7.24485469825176e-05
02/08/2013,0.000251346423987053
02/11/2013,-0.000343581872887633
02/12/2013,-0.000333752152175348
02/13/2013,-0.000106575215457649
02/14/2013,0.000348190872179188
02/15/2013,-0.000207427398433269
02/19/2013,0.000207470433485346
02/20/2013,-0.0010868592421015
02/21/2013,-1.85902235176894e-05
02/22/2013,0.000483587197401381
02/25/2013,-0.000487706389608267
